Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages
b'alcatel',b'alcatel OT-708 One Touch MINI',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-708.jpg',b'GSM',b'GSM 850 / 1900',,,,"b'2009, June. Released 2009'",b'Discontinued',b'96 x 52.4 x 14.6 mm (3.78 x 2.06 x 0.57 in)',b'82 g (2.89 oz)',b'Mini-SIM',"b'TFT touchscreen, 256K colors'","b'2.4 inches, 17.8 cm2 (~35.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 4 GB (dedicated slot)'",b'5 MB',b'1.3 MP',b'Yes',,,b'Yes',b'No',b'GSM 900 / 1800',b'No',"b'2.0, A2DP'",b'No',"b'FM radio, RDS'",b'miniUSB 1.1',b'',b'Embedded images and animations Home screen Widgets',"b'Metallic Blue, Silver, Acid Green'",,,,,,,,,,b'Removable Li-Ion 750 mAh battery',b'About 130 EUR',,,b'Up to 350 h',b'Up to 8 h',b'Class 10',b'No',,b'Up to 15 h',b'800 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'2',"b'Yes, MIDP 2.0'",b'0.66 W/kg (head)',,,,,,b'0.69 W/kg (head) \xc2\xa0 \xc2\xa0 0.95 W/kg (body)',,b'WAP 2.0/xHTML',,,,
b'alcatel',b'alcatel OT-660',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-660.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2009, June. Released 2009'",b'Discontinued',b'94.3 x 46.2 x 19.4 mm (3.71 x 1.82 x 0.76 in)',b'82 g (2.89 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~23.4% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 2 GB (dedicated slot)'",b'10 MB',b'1.3 MP',b'Yes',,,b'Yes',b'No',b'GSM 850 / 1900',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'',b'No',"b'Dark Chrome, Pink Chrome'",,,,,,,,,,b'Removable Li-Ion 750 mAh battery',b'About 50 EUR',,,b'Up to 400 h',b'Up to 10 h',b'Class 10',b'No',,b'Up to 15 h',b'800 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'2',"b'Yes, MIDP 2.0'",b'1.00 W/kg (head)',,,,,,b'1.16 W/kg (head) \xc2\xa0 \xc2\xa0 1.13 W/kg (body)',,b'WAP 2.0/xHTML',,,,
b'alcatel',b'alcatel OT-383',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-383.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2009, June. Released 2009'",b'Discontinued',b'91 x 45 x 19.2 mm (3.58 x 1.77 x 0.76 in)',b'73 g (2.57 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~24.9% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,b'No',b'2 MB',b'VGA',b'No',,,b'Yes',b'No',b'GSM 850 / 1900',b'No',b'2.0',b'No',"b'FM radio, RDS'",b'miniUSB 1.1',b'',b'No',"b'Titanium Grey, Soft touch Black & Red'",,,,,,,,,,b'Removable Li-Ion 650 mAh battery',b'About 30 EUR',,,b'Up to 350 h',b'Up to 6 h',b'Class 10',b'No',,,b'800 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'2',b'No',b'0.80 W/kg (head)',,,,,,b'1.10 W/kg (head) \xc2\xa0 \xc2\xa0 1.01 W/kg (body)',,b'WAP 2.0/xHTML',,,,
b'alcatel',b'alcatel OT-203',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-203.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2009, June. Released 2009'",b'Discontinued',b'106 x 46 x 14.5 mm (4.17 x 1.81 x 0.57 in)',b'63 g (2.22 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.5 inches, 7.3 cm2 (~14.9% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~121 ppi density)'",,b'No',,,,,,b'Yes',b'No',b'GSM 850 / 1900',b'No',b'No',b'No',"b'FM radio, RDS'",b'microUSB (charging only)',b'',b'No',"b'Grey, Orange, Red, Green'",,,,,,,,,,b'Removable Li-Ion 650 mAh battery',b'About 20 EUR',,,b'Up to 350 h',b'Up to 7 h',b'No',b'No',,,b'255 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS(250)',b'2',b'No',b'1.26 W/kg (head)',,,,,,b'1.39 W/kg (head) \xc2\xa0 \xc2\xa0 0.81 W/kg (body)',,b'No',,,,
b'alcatel',b'alcatel OT-103',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-103.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2009, June. Released 2009'",b'Discontinued',b'106 x 46 x 14.5 mm (4.17 x 1.81 x 0.57 in)',b'63 g (2.22 oz)',b'Mini-SIM',"b'STN, monochrome graphics'","b'1.3 inches, 5.0 cm2 (~10.3% screen-to-body ratio)'","b'96 x 64 pixels, 3:2 ratio (~89 ppi density)'",,b'No',,,,,,b'Yes',b'No',b'GSM 850 / 1900',b'No',b'No',b'No',b'No',b'microUSB (charging only)',b'',b'No',"b'Grey, Orange, Red, Green'",,,,,,,,,,b'Removable Li-Ion 650 mAh battery',b'About 20 EUR',,,b'Up to 350 h',b'Up to 7 h',b'No',b'No',,,b'255 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS(250)',b'2',b'No',b'1.25 W/kg (head)',,,,,,b'1.31 W/kg (head) \xc2\xa0 \xc2\xa0 0.97 W/kg (body)',,b'No',,,,
b'alcatel',b'alcatel OT-600',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-600.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2009, March. Released 2009, May'",b'Discontinued',b'105 x 44.9 x 11.9 mm (4.13 x 1.77 x 0.47 in)',b'90 g (3.17 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.8 inches, 10.2 cm2 (~21.6% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 2 GB (dedicated slot)'",b'2 MB',b'1.3 MP',b'No',,,b'Yes',b'No',b'GSM 850 / 1900',b'No',"b'2.0, A2DP'",b'No',,b'miniUSB 2.0',b'',b'No',"b'Titanium Grey, Metallic Pink & Metallic Blue'",,,,,,,,,,b'Removable Li-Ion 750 mAh battery',b'About 40 EUR',,,b'Up to 450 h',b'Up to 10 h',b'Class 10',b'No',,,b'800 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'2',b'No',b'1.20 W/kg (head)',,,,,,b'1.35 W/kg (head) \xc2\xa0 \xc2\xa0 1.40 W/kg (body)',,b'WAP 2.0/HTML',,,,
b'alcatel',b'alcatel Crystal',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-crystal.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2009, October. Released 2009, Q4'",b'Discontinued',b'94.3 x 46.2 x 19.4 mm (3.71 x 1.82 x 0.76 in)',b'85 g (3.00 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~23.4% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 2 GB (dedicated slot)'",b'10 MB',b'1.3 MP',b'Yes',,,b'Yes',b'No',b'GSM 850 / 1900',b'No',"b'2.0, A2DP'",b'No',b'No',b'miniUSB 2.0',b'',b'External hidden OLED display',"b'White, Blue'",,,,,,,,,,b'Removable Li-Ion 720 mAh battery',,,,b'Up to 400 h',b'Up to 7 h',b'Class 10',b'No',,,"b'800 entries, Photocall'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'2',"b'Yes, MIDP 2.0'",b'1.08 W/kg (head) \xc2\xa0 \xc2\xa0 1.09 W/kg (body)',,,,,,b'0.75 W/kg (head) \xc2\xa0 \xc2\xa0 1.50 W/kg (body)',,b'WAP 2.0/xHTML',,,,
b'alcatel',b'alcatel Miss Sixty 2009',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-miss-sixty.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2009, July. Released 2009, Q3'",b'Discontinued',b'94.3 x 46.2 x 19.4 mm (3.71 x 1.82 x 0.76 in)',b'85 g (3.00 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~23.4% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 2 GB (dedicated slot)'",b'10 MB',b'1.3 MP',b'Yes',,,b'Yes',b'No',b'GSM 850 / 1900',b'No',"b'2.0, A2DP'",b'No',"b'FM radio, RDS'",b'miniUSB 2.0',b'',b'External hidden OLED display',"b'Purple, Red, White, Gold, Pink'",,,,,,,,,,b'Removable Li-Ion 750 mAh battery',,,,b'Up to 400 h',b'Up to 10 h',b'Class 10',b'No',,,"b'800 entries, Photocall'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'2',"b'Yes, MIDP 2.0'",b'1.29 W/kg (head) \xc2\xa0 \xc2\xa0 1.07 W/kg (body)',,,,,,b'1.00 W/kg (head) \xc2\xa0 \xc2\xa0 0.78 W/kg (body)',,b'WAP 2.0/xHTML',,,,
b'alcatel',b'alcatel ELLE GlamPhone',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-elle-glamphone.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2009, July. Released 2009, Q3'",b'Discontinued',b'91.7 x 45 x 20.8 mm (3.61 x 1.77 x 0.82 in)',b'85 g (3.00 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~24.7% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 2 GB (dedicated slot)'",b'10 MB',b'1.3 MP',b'Yes',,,b'Yes',b'No',b'GSM 850 / 1900',b'No',"b'2.0, A2DP'",b'No',b'No',b'miniUSB 2.0',b'',b'No',"b'Purple, White'",,,,,,,,,,b'Removable Li-Ion 720 mAh battery',,,,b'Up to 350 h',b'Up to 7 h',b'Class 10',b'No',,b'Up to 10 h',"b'800 entries, Photocall'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'2',"b'Yes, MIDP 2.0'",b'0.86 W/kg (head) \xc2\xa0 \xc2\xa0 1.05 W/kg (body)',,,,,,b'1.00 W/kg (head)',,b'WAP 2.0/xHTML',,,,
b'alcatel',b'alcatel OT-363',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-363.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2009, March. Released 2009'",b'Discontinued',b'90.5 x 44.5 x 19.6 mm (3.56 x 1.75 x 0.77 in)',b'73 g (2.57 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.8 inches, 10.2 cm2 (~25.3% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,b'No',b'2 MB',b'VGA',b'No',,,b'Yes',b'No',b'GSM 850 / 1900 OT-360A',b'No',b'2.0',b'No',"b'FM radio, RDS'",b'miniUSB 1.1',b'',b'No',"b'Titanium Grey, Cherry Red & Turquoise'",,,,,,,,,,b'Removable Li-Ion 650 mAh battery',b'About 50 EUR',,,b'Up to 350 h',b'Up to 6 h',b'Class 10',b'No',,,b'800 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'2',b'No',b'1.20 W/kg (head)',,,,,,b'0.99 W/kg (head) \xc2\xa0 \xc2\xa0 1.15 W/kg (body)',,b'WAP 2.0/HTML',,,,
b'alcatel',b'alcatel Roadsign',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-rodesign.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2009, August. Released 2009, Q3'",b'Discontinued',b'89 x 45.7 x 22 mm (3.50 x 1.80 x 0.87 in)',b'83 g (2.93 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~25.1% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 2 GB (dedicated slot)'",b'10 MB',b'VGA',b'Yes',,,b'Yes',b'No',b'GSM 850 / 1900',b'No',"b'2.0, A2DP'",b'No',b'No',b'miniUSB 2.0',b'',b'External hidden OLED display',b'Black',,,,,,,,,,b'Removable Li-Ion 750 mAh battery',,,,b'Up to 300 h',b'Up to 7 h',b'Class 10',b'No',,b'Up to 10 h',"b'800 entries, Photocall'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, MMS'",b'2',"b'Yes, MIDP 2.0'",,,,,,,,,b'WAP 2.0/HTML',,,,
b'alcatel',b'alcatel OT-303',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-303.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2009, March. Released 2009'",b'Discontinued',b'107 x 46 x 12.1 mm (4.21 x 1.81 x 0.48 in)',b'66 g (2.33 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.8 inches, 10.2 cm2 (~20.7% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,b'No',b'2 MB',b'VGA',b'No',,,b'Yes',b'No',b'GSM 850 / 1900',b'No',b'No',b'No',"b'FM radio, RDS'",b'miniUSB 1.1',b'',b'No',"b'Titanium Grey, Cherry Red & Turquoise'",,,,,,,,,,b'Removable Li-Ion 650 mAh battery',,,,b'Up to 300 h',b'Up to 9 h',b'Class 10',b'No',,,b'800 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'2',b'No',b'1.00 W/kg (head)',,,,,,b'1.30 W/kg (head) \xc2\xa0 \xc2\xa0 1.14 W/kg (body)',,b'WAP 2.0/HTML',,,,
b'alcatel',b'alcatel OT-222',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-ot-222.jpg',b'GSM',b'GSM 900 / 1800',,,,b'2009. Released 2009',b'Discontinued',b'90 x 44.5 x 11.3 mm (3.54 x 1.75 x 0.44 in)',b'71 g (2.50 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.45 inches, 6.8 cm2 (~16.9% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~125 ppi density)'",,b'No',,,,,,b'Yes',b'No',b'GSM 850 / 1900',b'No',b'No',b'No',"b'Stereo FM radio, RDS'",b'miniUSB 1.1',b'',b'No',"b'Cherry Red, Titanium Grey'",,,,,,,,,,b'Removable Li-Ion 650 mAh battery',,,,b'Up to 400 h',b'Up to 7 h',b'Class 10',b'No',,,b'Yes',b'Yes',b'SMS',b'2',"b'Yes, MIDP 2.0'",b'1.00 W/kg (head)',,,,,,b'1.09 W/kg (head) \xc2\xa0 \xc2\xa0 0.61 W/kg (body)',,b'No',,,,
b'alcatel',b'alcatel OT-280',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-280.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2009, March'",b'Discontinued',b'91 x 45 x 19 mm (3.58 x 1.77 x 0.75 in)',b'88 g (3.10 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.8 inches, 10.2 cm2 (~24.9% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,b'No',b'500 KB',,,,,b'Yes',b'No',b'No',b'No',b'No',b'No',b'No',b'miniUSB (charging only)',b'',b'Predictive text input Organizer',b'Acid Green',,,,,,,,,,b'Removable Li-Ion 650 mAh battery',,,,b'Up to 400 h',b'Up to 8 h',b'Class 10',b'No',,,b'300 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'2',b'No',b'0.90 W/kg (head)',,,,,,,,b'WAP 2.0/HTML',,,,
b'alcatel',b'alcatel OT-202',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-202.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2009, February'",b'Discontinued',b'98 x 44 x 12.5 mm (3.86 x 1.73 x 0.49 in)',b'69 g (2.43 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.3 inches, 5.0 cm2 (~11.7% screen-to-body ratio)'","b'96 x 64 pixels, 3:2 ratio (~89 ppi density)'",,b'No',,,,,,b'Yes',b'No',b'GSM 850 / 1900',b'No',b'No',b'No',b'No',b'No',b'',b'250 SMS capacity',"b'Black & Grey, Black & Green, Black & Fuchsia'",,,,,,,,,,b'Removable Li-Ion 720 mAh battery',,,,b'Up to 250 h',b'Up to 5 h',b'No',b'No',,,b'255 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'2',b'No',b'1.13 W/kg (head)',,,,,,b'1.41 W/kg (head) \xc2\xa0 \xc2\xa0 1.04 W/kg (body)',,b'No',,,,
b'alcatel',b'alcatel OT-S121',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-ot-121.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2009, June. Released 2009'",b'Discontinued',b'98 x 44 x 12.5 mm (3.86 x 1.73 x 0.49 in)',b'60 g (2.12 oz)',b'Mini-SIM',"b'STN, monochrome graphics'","b'1.3 inches, 5.0 cm2 (~11.6% screen-to-body ratio)'","b'98 x 64 pixels, 3:2 ratio (~90 ppi density)'",,b'No',,,,,,b'Yes',b'No',b'GSM 850 / 1900',b'No',b'No',b'No',b'FM radio',b'miniUSB (charging only)',b'',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion 670 mAh battery',,,,b'Up to 290 h',b'Up to 6 h',b'No',b'No',,,b'255 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'2',b'No',,,,,,,b'1.24 W/kg (head) \xc2\xa0 \xc2\xa0 0.70 W/kg (body)',,b'No',,,,
b'alcatel',b'alcatel OT-111',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-111.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2009, February'",b'Discontinued',b'98 x 44 x 12.5 mm (3.86 x 1.73 x 0.49 in)',b'60 g (2.12 oz)',b'Mini-SIM',"b'STN, monochrome graphics'","b'1.3 inches, 5.0 cm2 (~11.6% screen-to-body ratio)'","b'98 x 64 pixels, 3:2 ratio (~90 ppi density)'",,b'No',,,,,,b'Yes',b'No',b'250 SMS capacity',b'No',b'No',b'No',b'No',b'miniUSB (charging only)',b'',b'No',"b'Black, Pink'",,,,,,,,,,b'Removable Li-Ion 670 mAh battery',,,,b'Up to 290 h',b'Up to 6 h',b'No',b'No',,,b'255 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'2',b'No',b'1.16 W/kg (head)',,,,,,,,b'No',,,,
b'alcatel',b'alcatel OT-102',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-102.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2009, February'",b'Discontinued',b'98 x 42.5 x 18.5 mm (3.86 x 1.67 x 0.73 in)',b'69 g (2.43 oz)',b'Mini-SIM',"b'STN, monochrome graphics'","b'1.3 inches, 5.0 cm2 (~12.1% screen-to-body ratio)'","b'96 x 64 pixels, 3:2 ratio (~89 ppi density)'",,b'No',,,,,,b'Yes',b'No',b'GSM 850 / 1900',b'No',b'No',b'No',b'No',b'No',b'',b'250 SMS capacity',"b'Black & Grey, Black & Green, Black & Red'",,,,,,,,,,b'Removable Li-Ion 720 mAh battery',,,,b'Up to 250 h',b'Up to 5 h',b'No',b'No',,,b'255 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'2',b'No',b'1.01 W/kg (head)',,,,,,b'1.40 W/kg (head) \xc2\xa0 \xc2\xa0 1.07 W/kg (body)',,b'No',,,,
b'alcatel',b'alcatel Mandarina Duck Moon',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-mandarina-duck-moon.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2008, November. Released 2008, December'",b'Discontinued',b'89 x 45.7 x 22 mm (3.50 x 1.80 x 0.87 in)',b'83 g (2.93 oz)',b'Mini-SIM',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',,"b'microSD, up to 2 GB (dedicated slot)'",b'10 MB',b'VGA',b'Yes',,,b'Yes',b'No',b'GSM 850 / 1900',b'No',"b'2.0, A2DP'",b'No',b'No',b'microUSB 2.0',b'',b'External hidden OLED display',"b'White, Pink, Orange'",,,,,,,,,,b'Removable Li-Ion 750 mAh battery',,,,b'Up to 300 h',b'Up to 7 h',b'Class 10',b'No',,b'Up to 10 h',"b'800 entries, Photo call'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, MMS,'",b'2',"b'Yes, MIDP 2.0'",b'0.87 W/kg (head) \xc2\xa0 \xc2\xa0 1.21 W/kg (body)',,,,,,b'0.95 W/kg (head)',,b'WAP 2.0',,,,
b'alcatel',b'alcatel Mandarina Duck',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-mandarina-duck.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2007, October'",b'Discontinued',b'89 x 45.7 x 22 mm (3.50 x 1.80 x 0.87 in)',b'83 g (2.93 oz)',b'Mini-SIM',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',,"b'microSD, up to 1 GB (dedicated slot)'",b'10 MB',b'VGA',b'Yes',,,b'Yes',b'No',b'Embedded images and animations',b'No',"b'2.0, A2DP'",b'No',b'No',b'2.0',b'',b'No',"b'Cherry Red, Lilac, Green'",,,,,,,,,,b'Removable Li-Ion 750 mAh battery',,,,b'Up to 300 h',b'Up to 7 h',b'Class 10',b'No',,b'Up to 10 h',"b'800 entries, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS(500), MMS'",b'2',"b'Yes, MIDP 2.0'",b'1.00 W/kg (head)',,,,,,,,b'WAP 2.0',"b'Vibration; Polyphonic(64), MP3, AAC ringtones'",,,
b'alcatel',b'alcatel OT-I650 SPORT',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-sport.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2008, February. Released 2008, August'",b'Discontinued',b'102 x 45 x 15.9 mm (4.02 x 1.77 x 0.63 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'OLED, 65K colors'","b'1.8 inches, 10.2 cm2 (~22.2% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,b'microSD (dedicated slot)',b'2 MB',b'1.3 MP',b'Yes',,,b'Yes',b'No',b'No',b'No',"b'2.0, A2DP'",b'No',b'No',b'miniUSB',b'Accelerometer',b'MP3/AAC player Fitness applications Pedometer and calories counter Shake-to-mute-alarm Predictive text input Organizer',b'Black & Orange',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 800 h',b'Up to 10 h',b'Class 10',b'No',,b'Up to 20 h',b'800 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Instant Messaging'",b'1',b'No',b'0.76 W/kg (head)',,,,,,b'1.09 W/kg (head) \xc2\xa0 \xc2\xa0 1.21 W/kg (body)',,b'WAP 2.0/xHTML',b'Vibration; Polyphonic(64) ringtones',,,
b'alcatel',b'alcatel OT-I650 PRO',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-pro.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2008, February. Released 2008, August'",b'Discontinued',b'102 x 45 x 15.9 mm (4.02 x 1.77 x 0.63 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'OLED, 65K colors'","b'1.8 inches, 10.2 cm2 (~22.2% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 2 GB (dedicated slot)'",b'2 MB',b'1.3 MP',b'No',,,b'Yes',b'No',b'No',b'No',"b'2.0, A2DP'",b'No',"b'FM radio, RDS'",b'miniUSB',b'Accelerometer',b'MP3/AAC player Predictive text input Organizer',b'Black with Chrome',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 800 h',b'Up to 10 h',b'Class 10',b'No',,b'Up to 20 h',b'800 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Instant Messaging'",b'1',b'No',b'1.00 W/kg (head)',,,,,,b'1.09 W/kg (head) \xc2\xa0 \xc2\xa0 1.21 W/kg (body)',,b'WAP 2.0/xHTML',b'Vibration; Polyphonic(64) ringtones',,,
b'alcatel',b'alcatel OT-V770',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-v770.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2008, January. Released 2008, May'",b'Discontinued',b'104 x 52 x 10 mm (4.09 x 2.05 x 0.39 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.9 inches, 11.4 cm2 (~21.0% screen-to-body ratio)'",b'176 x 220 pixels (~148 ppi density)',,"b'microSD, up to 2 GB (dedicated slot)'",b'10 MB',b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'GSM 850 / 1800 / 1900',b'No',"b'2.0, A2DP'",b'No',b'No',b'2.0',b'',b'No',"b'Glossy White, Soft Touch Black'",,,,,,,,,,b'Removable Li-Ion 750 mAh battery',b'About 100 EUR',,,b'Up to 300 h',b'Up to 3 h',b'Class 10',b'No',,b'Up to 12 h',b'800 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'1',"b'Yes, MIDP 2.0'",b'1.00 W/kg (head)',,,,,,b'1.06 W/kg (head) \xc2\xa0 \xc2\xa0 1.22 W/kg (body)',,b'WAP 2.0/xHTML',"b'Vibration; Polyphonic(64), MP3 ringtones'",,,
b'alcatel',b'alcatel OT-V670',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-v670.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2008, February. Released 2008, June'",b'Discontinued',b'89 x 45.7 x 22 mm (3.50 x 1.80 x 0.87 in)',b'83 g (2.93 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~25.1% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,b'microSD (dedicated slot)',b'10 MB',b'VGA',b'QCIF',,,b'Yes',b'No',b'Embedded images and animations',b'No',"b'2.0, A2DP'",b'No',b'No',b'2.0',b'',b'No',b'Soft Touch Black',,,,,,,,,,b'Removable Li-Ion 750 mAh battery',,,,b'Up to 300 h',b'Up to 7 h',b'Class 10',b'No',,b'Up to 10 h',"b'800 entries, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Instant Messaging'",b'2',"b'Yes, MIDP 2.0'",b'1.00 W/kg (head)',,,,,,b'1.05 W/kg (head) \xc2\xa0 \xc2\xa0 0.85 W/kg (body)',,b'WAP 2.0',"b'Vibration; Polyphonic(64), MP3, M4A, AAC ringtones'",,,
