Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU,Dual_1
b'verykool',b'verykool R28 Denali',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-r28.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'IP67 dust/water resistant (up to 1m for 30 mins) Flashlight',,,"b'2015, August'","b'Available. Released 2015, August'",b'132 x 48.5 x 15 mm (5.20 x 1.91 x 0.59 in)',b'127 g (4.48 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',"b'TFT, 65K colors'","b'2.4 inches, 17.8 cm2 (~27.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'","b'microSD, up to 32 GB'",b'Yes',b'Yes',,b'No',b'Yes',,b'No',b'No',"b'3.0, A2DP'",b'No',"b'Stereo FM radio, built-in antenna'",b'microUSB 2.0',b'',"b'SMS, MMS, Email'",,b'No',b'No',b'Li-Ion 1400 mAh battery',b'Up to 240 h (3G)',b'Up to 7 h (3G)',b'Black',b'5 MP',b'Yes',,b'HSDPA 850 / 1700(AWS) / 1900',b'HSPA 7.2/5.76 Mbps',,,,b'611 MHz',,,,,,,,b'Scratch-resistant glass',,,,,,,,,,,,,,,,,b'0.83 W/kg (head) \xc2\xa0 \xc2\xa0 1.28 W/kg (body)',,
b'verykool',b'verykool T7440 Kolorpad II',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-t7440.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Li-Ion 2500 mAh battery',,,"b'2015, August'","b'Available. Released 2015, August'",b'192 x 108 x 9.8 mm (7.56 x 4.25 x 0.39 in)',b'253 g (8.92 oz)',b'Mini-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'7.0 inches, 137.9 cm2 (~66.5% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'8 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,b'Up to 288 h (3G)',b'Up to 10 h (3G)',"b'Black, White'","b'5 MP, AF'",b'720p@30fps',,b'HSDPA 850 / 1900',b'HSPA 42.2/5.76 Mbps',"b'LED flash, panorama'",,b'Android 4.4.2 (KitKat)',b'Quad-core 1.2 GHz Cortex-A7',,b'1.3 MP',b'',b'Mediatek MT8389',,,,,b'PowerVR SGX544',,,,,,,,,,,,,,,,b'0.36 W/kg (head) \xc2\xa0 \xc2\xa0 1.08 W/kg (body)',,
b'verykool',b'verykool s5017 Dorado',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5017.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 1850 mAh battery',,,"b'2015, August'","b'Available. Released 2015, August'",b'148.3 x 72.1 x 8.4 mm (5.84 x 2.84 x 0.33 in)',b'163 g (5.75 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~64.4% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'","b'microSD, up to 32 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 7 h (3G)',"b'Black, Gold'","b'8 MP, AF'",b'1080p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,"b'Android 4.4.2 (KitKat), upgradable to 5.0 (Lollipop)'",b'Quad-core 1.3 GHz Cortex-A7',,b'5 MP',b'',b'Mediatek MT6582M (28 nm)',,,,b'Corning Gorilla Glass',b'Mali-400MP2',,,,,,,,,,,,,,,,b'0.45 W/kg (head) \xc2\xa0 \xc2\xa0 1.23 W/kg (body)',,
b'verykool',b'verykool s3504 Mystic II',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s3504.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Ion 1200 mAh battery',,,"b'2015, August'","b'Available. Released 2015, August'",b'119 x 65 x 12 mm (4.69 x 2.56 x 0.47 in)',b'105 g (3.70 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 256K colors'","b'3.5 inches, 36.5 cm2 (~47.2% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'","b'microSD, up to 32 GB'",,,"b'4 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'",b'No',b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,b'Up to 170 h (3G)',b'Up to 4 h (3G)',b'Black',b'5 MP',b'720p@30fps',,b'HSDPA 850 / 1900',b'HSPA 21.1/5.76 Mbps',b'Panorama',,b'Android 4.2 (Jelly Bean)',b'Dual-core 1.0 GHz Cortex-A7',,b'1.3 MP',b'',b'Mediatek MT6572M (28 nm)',,,,,b'Mali-400',,,,,,,,,,,,,,,,b'0.83 W/kg (head) \xc2\xa0 \xc2\xa0 1.17 W/kg (body)',,
b'verykool',b'verykool s5518 Maverick',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5518.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'Li-Ion 2600 mAh battery',,,"b'2015, July'","b'Available. Released 2015, July'",b'157 x 77.7 x 8.1 mm (6.18 x 3.06 x 0.32 in)',b'172 g (6.07 oz)',"b'Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~68.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'microSD, up to 32 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 288 h (3G)',b'Up to 10 h (3G)',"b'Black, White/Gold, Gold'","b'8 MP, AF'",b'1080p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,"b'Android 4.4.2 (KitKat), upgradable to 5.0 (Lollipop)'",b'Quad-core 1.3 GHz Cortex-A7',,b'5 MP',b'',b'Mediatek MT6582M (28 nm)',,,,b'Corning Gorilla Glass 3',b'Mali-400MP2',,,,b'About 140 EUR',,,,,,,,,,,,b'0.37 W/kg (head) \xc2\xa0 \xc2\xa0 0.98 W/kg (body)',,
b'verykool',b'verykool s5012 Orbit',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5012.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 1800 mAh battery',,,"b'2014, October'","b'Available. Released 2014, October'",b'146.1 x 74.8 x 9.5 mm (5.75 x 2.94 x 0.37 in)',b'159 g (5.61 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~63.0% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'","b'microSD, up to 32 GB'",,,"b'4 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 5 h (3G)',"b'Blue, Red'",b'8 MP',b'720p@30fps',,b'HSDPA 850 / 1900',b'HSPA 21.1/5.76 Mbps',b'LED flash',,b'Android 4.4.2 (KitKat)',b'Dual-core 1.2 GHz Cortex-A7',,b'1.3 MP',b'',b'Mediatek MT6572 (28 nm)',,,,,b'Mali-400',,,,b'About 110 EUR',,,,,,,,,,,,,b'0.10 W/kg (head) \xc2\xa0 \xc2\xa0 0.10 W/kg (body)',
b'verykool',b'verykool SL4500 Fusion',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-sl4500.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 1700 mAh battery',,,"b'2015, March'","b'Available. Released 2015, March'",b'131.6 x 65.6 x 8.9 mm (5.18 x 2.58 x 0.35 in)',b'130 g (4.59 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~64.6% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'","b'microSD, up to 64 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 7 h (3G)',"b'Black, Blue, White'",b'8 MP',b'720p@30fps',,b'HSDPA 850 / 1700 / 1900 / 2100',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'",b'LED flash',,b'Android 4.4.4 (KitKat)',b'Quad-core 1.2 GHz Cortex-A53',,b'1.3 MP',b'',b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',,,"b'LTE band 2(1900), 4(1700/2100), 17(700)'",,b'Adreno 306',,,,b'About 160 EUR',,,,,,,,,,,,,b'0.58 W/kg (head) \xc2\xa0 \xc2\xa0 1.30 W/kg (body)',
b'verykool',b'verykool i330 Sunray',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-i330.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'No',,,"b'2014, October'","b'Available. Released 2014, October'",b'107.8 x 52.3 x 17.8 mm (4.24 x 2.06 x 0.70 in)',b'98 g (3.46 oz)',b'Mini-SIM',b'TFT',"b'2.4 inches, 17.8 cm2 (~31.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",b'Yes',b'Yes',"b'128 MB, 32 MB RAM'",b'MP4/MP3/H.264 player Organizer Predictive text input',b'Yes',,b'Yes',b'No',"b'4.0, A2DP'",b'No',b'FM radio',"b'2.0, USB On-The-Go'",b'',"b'SMS, MMS'",,b'No',b'No',b'Li-Ion 800 mAh battery',b'Up to 216 h (3G)',b'Up to 4 h (3G)',"b'Blue, Red'",b'1.3 MP',b'144p@15fps',,b'HSDPA 850 / 1900',"b'Yes, 384 kbps'",,,,b'411 MHz',,,,b'Mediatek MT6276W',,,,,b'No',,,,b'About 70 EUR',,,,,,,,,,,,,b'0.48 W/kg (head) \xc2\xa0 \xc2\xa0 1.24 W/kg (body)',
b'verykool',b'verykool s4510 Luna',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s4510.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Removable Li-Ion 1650 mAh battery',,,"b'2014, September'","b'Available. Released 2014, September'",b'136 x 67.5 x 10.2 mm (5.35 x 2.66 x 0.40 in)',b'142 g (5.01 oz)',b'Mini-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 57.6 cm2 (~62.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~207 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'4 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 192 h (3G)',b'Up to 8 h (3G)',"b'Black, Blue, Yellow'",b'5 MP',b'720p@30fps',,b'HSDPA 850 / 1700 / 1900 / 2100',b'HSPA 21.1/5.76 Mbps',,,b'Android 4.4.2 (KitKat)',b'Dual-core 1.2 GHz Cortex-A7',,b'VGA',b'',b'Mediatek MT6572 (28 nm)',,,,,b'Mali-400',,,,b'About 90 EUR',,,,,,,,,,,,b'0.91 W/kg (head) \xc2\xa0 \xc2\xa0 0.84 W/kg (body)',,
b'verykool',b'verykool s5014 Atlas',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5014.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 1900 mAh battery',,,"b'2015, February'","b'Available. Released 2015, February'",b'149 x 76.6 x 8.3 mm (5.87 x 3.02 x 0.33 in)',b'112 g (3.95 oz)',"b'Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~60.4% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'","b'microSD, up to 32 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 7 h (3G)',"b'Black, Blue, White'",b'8 MP',b'720p@30fps',,b'HSDPA 850 / 1700 / 1900 / 2100',b'HSPA 21.1/5.76 Mbps',b'LED flash',,b'Android 4.4.2 (KitKat)',b'Quad-core 1.3 GHz Cortex-A7',,b'2 MP',b'',b'Mediatek MT6582M (28 nm)',,,,,b'Mali-400MP2',,,,b'About 130 EUR',,,,,,,,,,,,,b'1.18 W/kg (head) \xc2\xa0 \xc2\xa0 1.18 W/kg (body)',
b'verykool',b'verykool s6001 Cyprus',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s6001.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 2300 mAh battery',,,"b'2015, February'","b'Available. Released 2015, February'",b'166 x 85 x 8 mm (6.54 x 3.35 x 0.31 in)',b'200 g (7.05 oz)',"b'Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 99.2 cm2 (~70.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~245 ppi density)'","b'microSD, up to 32 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 7 h (3G)',"b'Black, Blue, White'",b'13 MP',b'720p@30fps',,b'HSDPA 850 / 1900',b'HSPA 21.1/5.76 Mbps',b'LED flash',,b'Android 4.4.2 (KitKat)',b'Quad-core 1.3 GHz Cortex-A7',,b'3 MP',b'',b'Mediatek MT6582M (28 nm)',,,,,b'Mali-400MP2',,,,,,,,,,,,,,,,,b'0.76 W/kg (head) \xc2\xa0 \xc2\xa0 0.64 W/kg (body)',
b'verykool',b'verykool s5015 Spark II',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-5015.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 2100 mAh battery',,,"b'2015, January'","b'Available. Released 2015, February'",b'143.5 x 71.5 x 8 mm (5.65 x 2.81 x 0.31 in)',b'135 g (4.76 oz)',"b'Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~67.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 32 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 312 h (3G)',b'Up to 10 h (3G)',"b'Black, Blue'",b'8 MP',b'720p@30fps',,b'HSDPA 850 / 1700 / 1900 / 2100',b'HSPA 21.1/5.76 Mbps',b'Dual-LED flash',,b'Android 4.4.2 (KitKat)',b'Quad-core 1.3 GHz Cortex-A7',,b'5 MP',b'',b'Mediatek MT6582M (28 nm)',,,,,b'Mali-400MP2',,,,b'About 180 EUR',,,,b'LED flash',,,,,,,,,b'0.67 W/kg (head) \xc2\xa0 \xc2\xa0 1.42 W/kg (body)',
b'verykool',b'verykool s4010 Gazelle',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s4010.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 1400 mAh battery',,,"b'2015, January'","b'Available. Released 2015, January'",b'127.5 x 64.9 x 11 mm (5.02 x 2.56 x 0.43 in)',b'128 g (4.52 oz)',b'Dual SIM (Mini-SIM)',"b'TFT capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~55.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'microSD, up to 32 GB'",,,"b'4 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 336 h (3G)',b'Up to 6 h 30 min (3G)',"b'White, Blue, Grey'",b'8 MP',b'720p@30fps',,b'HSDPA 850 / 1700 / 1900 / 2100',b'HSPA',b'LED flash',,b'Android 4.4.2 (KitKat)',b'Dual-core 1.0 GHz Cortex-A7',,b'1.3 MP',b'',b'Mediatek MT6572M (28 nm)',,,,,b'Mali-400',,,,b'About 80 EUR',,,,,,,,,,,,,b'0.66 W/kg (head) \xc2\xa0 \xc2\xa0 1.38 W/kg (body)',
b'verykool',b'verykool s4002 Leo',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s4002.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 1450 mAh battery',b'Yes',b'Yes',"b'2015, January'","b'Available. Released 2015, January'",b'122 x 63 x 10.7 mm (4.80 x 2.48 x 0.42 in)',b'112 g (3.95 oz)',b'Dual SIM (Mini-SIM)',"b'TFT capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~59.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'microSD, up to 32 GB'",,,"b'512 MB, 256 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,b'Up to 240 h (3G)',b'Up to 7 h (3G)',"b'Black, White, Yellow, Blue'",b'5 MP',b'720p@30fps',,,,b'LED flash',,b'Android 4.4.2 (KitKat)',b'Dual-core 1.3 GHz Cortex-A7',,b'1.3 MP',b'',b'Mediatek MT6571E',,,,,b'Mali-400',,,,b'About 50 EUR',,,,,,,,,,,,,b'0.49 W/kg (head) \xc2\xa0 \xc2\xa0 0.74 W/kg (body)',
b'verykool',b'verykool s3501 Lynx',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s3501-Lynx.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 1000 mAh battery',b'Yes',b'Yes',"b'2014, November'","b'Available. Released 2014, November'",b'113.4 x 60.2 x 12.5 mm (4.46 x 2.37 x 0.49 in)',b'88.5 g (3.14 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',"b'TFT capacitive touchscreen, 256K colors'","b'3.5 inches, 36.5 cm2 (~53.4% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'","b'microSD, up to 32 GB'",,,"b'512 MB, 256 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,b'Up to 120 h (3G)',b'Up to 3 h (3G)',"b'Yellow, Blue'",b'2 MP',b'720p@30fps',,,,b'LED flash',,b'Android 4.4.2 (KitKat)',b'Dual-core 1.3 GHz Cortex-A7',,b'VGA',b'',b'Mediatek MT6571 (28 nm)',,,,,b'Mali-400',,,,,,,,,,,,,,,,,,
b'verykool',b'verykool R27',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-r27.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'IP65 certified sealed all-weather design Flashlight',,,"b'2014, September'","b'Available. Released 2014, October'",b'111.4 x 51.5 x 15.6 mm (4.39 x 2.03 x 0.61 in)',b'110 g (3.88 oz)',b'Mini-SIM',b'TFT',"b'2.2 inches, 15.2 cm2 (~26.6% screen-to-body ratio)'",b'176 x 220 pixels (~128 ppi density)',"b'microSD, up to 32 GB (dedicated slot)'",b'500 entries',b'Yes',"b'128 MB ROM, 32 MB RAM'",b'No',b'Yes',,b'No',b'No',"b'2.1, A2DP, EDR'",b'No',"b'Stereo FM radio, built-in antenna'",b'2.0',b'',"b'SMS, MMS'",,b'Yes',b'No',b'Li-Ion 900 mAh battery',b'Up to 216 h',b'Up to 4 h',b'Black',b'2 MP',b'144p',,b'HSDPA 850 / 1900',b'HSPA',b'LED flash',,,,,,,,,,,b'Scratch-resistant glass',,,,,b'About 60 EUR',,,,,,,,,,,,b'1.33 W/kg (head) \xc2\xa0 \xc2\xa0 1.28 W/kg (body)',,
b'verykool',b'verykool s5511 Juno Quatro',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5510.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Active noise cancellation with dedicated mic',,,"b'2014, October'","b'Available. Released 2014, October'",b'150.4 x 77.2 x 8.5 mm (5.92 x 3.04 x 0.33 in)',b'157 g (5.54 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~71.8% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~200 ppi density)'","b'microSD, up to 32 GB'",,,"b'4 GB, 1 GB RAM'",b'Removable Li-Ion 2300 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 7 h (3G)',"b'Yellow, Blue'",b'8 MP',b'720p@30fps',,b'HSDPA 850 / 1900',b'HSPA 21.1/5.76 Mbps',b'LED flash',,b'Android 4.4.2 (KitKat)',b'Quad-core 1.3 GHz Cortex-A7',,b'2 MP',b'',b'Mediatek MT6582M (28 nm)',,,,,b'Mali-400MP2',,,,,,,,,,,,,,,,,,
b'verykool',b'verykool s5510 Juno',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5510.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Active noise cancellation with dedicated mic',,,"b'2014, October'","b'Available. Released 2014, October'",b'150.4 x 77.2 x 8.5 mm (5.92 x 3.04 x 0.33 in)',b'157 g (5.54 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~71.8% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~200 ppi density)'","b'microSD, up to 32 GB'",,,"b'4 GB, 512 MB RAM'",b'Removable Li-Ion 2300 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 7 h (3G)',"b'Yellow, Blue'",b'8 MP',b'720p@30fps',,b'HSDPA 850 / 1900',b'HSPA 21.1/5.76 Mbps',b'LED flash',,b'Android 4.4.2 (KitKat)',b'Dual-core 1.2 GHz Cortex-A7',,b'1.3 MP',b'',b'Mediatek MT6572 (28 nm)',,,,,b'Mali-400',,,,,,,,,,,,,,,,,,
b'verykool',b'verykool s354',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s354.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Removable Li-Ion 1200 mAh battery',,,"b'2014, July'","b'Available. Released 2014, July'",b'119 x 65 x 12 mm (4.69 x 2.56 x 0.47 in)',b'105 g (3.70 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 256K colors'","b'3.5 inches, 36.5 cm2 (~47.2% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'4 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,b'Up to 168 h (3G)',b'Up to 3 h (3G)',"b'Black/Blue, Fuchsia, Yellow'",b'2 MP',b'720p@30fps',,b'HSDPA 850 / 1900',b'HSPA',b'LED flash',,b'Android 4.2 (Jelly Bean)',b'Dual-core 1.2 GHz Cortex-A7',,b'VGA',b'',b'Mediatek MT6572M (28 nm)',,,,,b'Mali-400',,,,b'About 60 EUR',,,,,,,,,,,,,b'0.83 W/kg (head) \xc2\xa0 \xc2\xa0 1.17 W/kg (body)',
