Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU,Dual_1,5G
b'zte',b'ZTE Sonata 2',b'https://cdn2.gsmarena.com/vv/bigpic/zte-sonata-2.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'Removable Li-Ion 1650 mAh battery',b'Yes',b'Yes',"b'2015, June'","b'Available. Released 2015, June'",b'125 x 63.8 x 11.4 mm (4.92 x 2.51 x 0.45 in)',b'-',b'Micro-SIM',b'Capacitive touchscreen',"b'4.0 inches, 45.5 cm2 (~57.1% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'4 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'TBC',b'microUSB 2.0',b'Accelerometer',,,,,,,,b'Black',b'5 MP',b'Yes',,b'HSDPA',"b'HSPA, LTE'",b'LED flash',,b'Android 4.4 (KitKat)',b'Quad-core 1.2 GHz',,b'2 MP',b'',,,,b'LTE (unspecified)',b'Asahi Dragontrail Glass',,,b'Fast battery charging 10W: 30% in 30 min (Quick Charge 1)',,b'About 100 EUR',,,,,,,,,,,,,,,
b'zte',b'ZTE Blade Apex 3',b'https://cdn2.gsmarena.com/vv/bigpic/zte-blade-apex-3.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'Active noise cancellation with dedicated mic',,,"b'2015, June'","b'Available. Released 2015, June'",b'134.4 x 67 x 9.6 mm (5.29 x 2.64 x 0.38 in)',b'149 g (5.26 oz)',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~62.0% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'8 GB, 1 GB RAM'",b'Non-removable Li-Ion 2000 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,,,b'Black',b'5 MP',b'Yes',,b'HSDPA 900 / 2100',"b'HSPA, LTE Cat4 150/50 Mbps'",b'LED flash',,b'Android 4.4.2 (KitKat)',b'Quad-core 1.2 GHz Cortex-A53',,b'2 MP',b'',b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',,,"b'LTE band 3(1800), 7(2600), 8(900), 20(800)'",,b'Adreno 306',,,,b'About 110 EUR',,,,,,,,,,,,,,,
b'zte',b'ZTE Maven',b'https://cdn2.gsmarena.com/vv/bigpic/zte-maven.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'Non-removable Li-Ion 2100 mAh battery',,,"b'2015, June'","b'Available. Released 2015, June'",b'134.9 x 66 x 9.9 mm (5.31 x 2.60 x 0.39 in)',b'133.5 g (4.73 oz)',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~62.7% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'TBC',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 360 h (3G)',b'Up to 10 h (3G)',b'Black',b'5 MP',b'Yes',,b'HSDPA 850 / 1900 / 2100',"b'HSPA, LTE'",b'LED flash',,b'Android 5.1 (Lollipop)',b'Quad-core 1.2 GHz Cortex-A53',,b'VGA',b'',b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',,,"b'LTE band 2(1900), 4(1700/2100), 5(850), 17(700)'",,b'Adreno 306',,,,b'About 50 EUR',,,,,,,,,,,,,,,
b'zte',b'ZTE Blade Q Pro',b'https://cdn2.gsmarena.com/vv/bigpic/zte-blade-qpro.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Ion 1800 mAh battery',,,b'2015',b'Available. Released 2015',b'134.5 x 67.5 x 9.5 mm (5.30 x 2.66 x 0.37 in)',b'166 g (5.86 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'Capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~61.5% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,,,"b'Silver, Black'","b'8 MP, AF'",b'Yes',,b'HSDPA 900 / 2100',b'HSPA',b'LED flash',,b'Android 5.0 (Lollipop)',b'Quad-core 1.3 GHz',,b'2 MP',b'',b'Spreadtrum SC7731',,,,,,,,,b'About 100 EUR',,,,,,,,,,,,,,,
b'zte',b'ZTE Blade Qlux 4G',b'https://cdn2.gsmarena.com/vv/bigpic/zte-blade-qlux-4g.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',"b'LTE band 3(1800), 5(850), 7(2600) - Malaysia'",,,"b'2015, June'","b'Available. Released 2015, June'",b'134.5 x 67.4 x 10.3 mm (5.30 x 2.65 x 0.41 in)',b'154 g (5.43 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~61.6% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'8 GB, 1 GB RAM'",b'Removable Li-Ion 2200 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 250 h (2G) / Up to 250 h (3G)',b'Up to 11 h 40 min (2G) / Up to 9 h 40 min (3G)',b'Black',"b'8 MP, AF (India) 5 MP, AF (Malaysia)'",b'720p@30fps',,b'HSDPA 900 / 2100',"b'HSPA, LTE'","b'LED flash, HDR, panorama'",,"b'Android 4.4.4 (KitKat), upgradable to 5.0 (Lollipop)'",b'Quad-core 1.3 GHz Cortex-A53',,"b'5 MP, India, or 2 MP, Malaysia'",b'',b'Mediatek MT6732M (28 nm)',,,"b'LTE band 3(1800), 40(2300) - India'",,b'Mali-T760MP2',,,,b'About 70 EUR',,,,,,,,,,,,,,,
b'zte',b'ZTE nubia Z9',b'https://cdn2.gsmarena.com/vv/bigpic/zlte-nubia-z9.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800',,,"b'2015, May'","b'Available. Released 2015, June'",b'147.4 x 68.3 x 8.9 mm (5.80 x 2.69 x 0.35 in)',b'192 g (6.77 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.2 inches, 74.5 cm2 (~74.0% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~424 ppi density)'",b'No',,,"b'64 GB, 4 GB RAM - Exclusive & Elite editions32 GB, 3 GB RAM - Classic edition'",b'TD-SCDMA',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.1, A2DP'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',"b'microUSB 2.0 (MHL 3 TV-out), USB Host'","b'Fingerprint (Exclusive edition only; side-mounted), accelerometer, gyro, proximity, compass'",,,,,b'Non-removable Li-Ion 2900 mAh battery',,,"b'Black, White, Gold'","b'16 MP, f/2.0, 1/2.6"", 1.12\xc2\xb5m, AF'","b'2160p@24fps, 1080p@30fps, 480p@120fps'",b'Yes',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA, LTE-A (2CA) Cat6 300/50 Mbps'","b'LED flash, panorama, HDR'",,b'Android 5.2 (Lollipop); nubia UI 3',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57)',,"b'8 MP, f/2.0, 1/3.2"", 1.4\xc2\xb5m'",b'1080p@30fps',b'Qualcomm MSM8994 Snapdragon 810 (20 nm)',,,"b'LTE band 1(2100), 3(1800), 7(2600), 38(2600), 39(1900), 40(2300), 41(2500)'",,b'Adreno 430',b'Yes',,,b'About 350 EUR',b'Voice 67dB / Noise 66dB / Ring 73dB',,,,b'Basemark OS II 2.0: 1529 / Basemark X: 25001',"b'Contrast ratio: 898 (nominal),  1.659 (sunlight)'",b'Photo / Video',b'Noise -93.3dB / Crosstalk -93.6dB',b'Endurance rating 70h',,,,,,
b'zte',b'ZTE Blade S6 Plus',b'https://cdn2.gsmarena.com/vv/bigpic/zte-blade-s6-plus.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Active noise cancellation with dedicated mic',,,"b'2015, April'","b'Available. Released 2015, April'",b'155 x 78 x 7.7 mm (6.10 x 3.07 x 0.30 in)',b'139.3 g (4.90 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~69.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'microSD, up to 64 GB (dedicated slot)'",,,"b'16 GB, 2 GB RAM'",b'Non-removable Li-Ion 3000 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,,,,,,,b'Silver',"b'13 MP, AF'",b'1080p@30fps',,b'HSDPA 900 / 2100',"b'HSPA, LTE Cat4 150/50 Mbps'",b'LED flash',,b'Android 5.2 (Lollipop); MiFavor 3',b'Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',,b'5 MP',b'',b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',,,"b'LTE band 3(1800), 7(2600), 8(900), 20(800)'",,b'Adreno 405',,,,b'About 280 EUR',,,,,,,,,,,,,,,
b'zte',b'ZTE nubia Z9 Max',b'https://cdn2.gsmarena.com/vv/bigpic/zte-nubia-z9-max.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800',,,"b'2015, March'","b'Available. Released 2015, April'",b'154.8 x 76.6 x 7.9 mm (6.09 x 3.02 x 0.31 in)',b'165 g (5.82 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'Capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~70.3% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'microSD, up to 256 GB (dedicated slot)'",,,"b'16 GB, 3 GB RAM'",b'TD-SCDMA',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.1, A2DP'","b'Yes, with A-GPS, GLONASS'",b'No',"b'microUSB 2.0, USB Host'","b'Accelerometer, gyro, proximity, compass'",,,,,b'Non-removable Li-Ion 2900 mAh battery',b'Up to 666 h (3G)',b'Up to 40 h (3G)',"b'Black, White'","b'16 MP, AF'","b'2160p@30fps, 1080p@30fps'",,b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA, LTE Cat4 150/50 Mbps'","b'LED flash, panorama, HDR'",,b'Android 5.0.2 (Lollipop); nubia UI 2.8',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57)',,b'8 MP',b'1080p@30fps',b'Qualcomm MSM8994 Snapdragon 810 (20 nm)',,,"b'LTE band 1(2100), 3(1800), 7(2600), 38(2600), 39(1900), 40(2300), 41(2500)'",,b'Adreno 430',b'Yes',,,b'About 200 EUR',,,,,,,,,,,,,,,
b'zte',b'ZTE nubia Z9 mini',b'https://cdn2.gsmarena.com/vv/bigpic/zte-nubia-z9-mini.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800',,,"b'2015, March'","b'Available. Released 2015, April'",b'141.3 x 69.8 x 8.2 mm (5.56 x 2.75 x 0.32 in)',b'147 g (5.19 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD, capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~69.9% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'","b'microSD, up to 256 GB (dedicated slot)'",,,"b'16 GB, 2 GB RAM'",b'TD-SCDMA',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'FM radio',"b'microUSB 2.0, USB Host'","b'Accelerometer, proximity, compass'",,,,,b'Non-removable Li-Ion 2900 mAh battery',b'Up to 750 h (3G)',b'Up to 43 h (3G)',"b'Black, White'","b'16 MP, f/2.0, AF'",b'1080p@30fps',,b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA, LTE Cat4 150/50 Mbps'","b'LED flash, panorama, HDR'",,b'Android 5.0.2 (Lollipop); nubia UI 2.8',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',,"b'8 MP, f/2.4'",b'1080p@30fps',b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',,,"b'LTE band 1(2100), 3(1800), 7(2600), 38(2600), 39(1900), 40(2300), 41(2500)'",,b'Adreno 405',,,,b'About 170 EUR',,,,,,,b'Photo / Video',,b'Endurance rating 65h',,,,,,
b'zte',b'ZTE Open L',b'https://cdn2.gsmarena.com/vv/bigpic/zte-open-l.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900',,,"b'2015, March'",b'Cancelled',b'145.5 x 72.8 x 9.4 mm (5.73 x 2.87 x 0.37 in)',b'-',b'Micro-SIM',b'Capacitive touchscreen',"b'5.0 inches, 68.9 cm2 (~65.0% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'8 GB, 1 GB RAM'","b'LTE band 2(1900), 4(1700/2100), 7(2600), 17(700)'",b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',"b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,b'Removable Li-Ion 2200 mAh battery',,,b'Black',"b'5 MP, AF'",b'Yes',,b'HSDPA 900 / 2100',"b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'",b'LED flash',,b'Firefox OS 2.2',b'Quad-core 1.1 GHz Cortex-A7',,b'2 MP',b'',b'Qualcomm MSM8909 Snapdragon 210 (28 nm)',,,"b'LTE band 3(1800), 7(2600), 8(900), 20(800)'",,b'Adreno 304',,,,,,,,,,,,,,,,,,,
b'zte',b'ZTE Grand S3',b'https://cdn2.gsmarena.com/vv/bigpic/zte-grand-s31.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 / 1900',,,"b'2015, March'","b'Available. Released 2015, March'",b'155 x 77 x 9.8 mm (6.10 x 3.03 x 0.39 in)',b'-',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~69.9% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'microSD, up to 64 GB (dedicated slot)'",,,"b'16 GB, 3 GB RAM'",b'CDMA2000 1xEV-DO',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",,,,,b'Non-removable Li-Ion 3100 mAh battery',,,b'Silver',"b'16 MP, AF'","b'2160p@30fps, 1080p@30fps'",,b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA, LTE, EV-DO Rev.A 3.1 Mbps'","b'Dual-LED flash, HDR, panorama'",,b'Android 4.4 (KitKat)',b'Quad-core 2.5 GHz Krait 400',,b'8 MP',b'1080p@30fps',b'Qualcomm MSM8974AC Snapdragon 801 (28 nm)',,,"b'LTE band 1(2100), 3(1800), 41(2500)'",,b'Adreno 330',,,,b'About 300 EUR',,,,,,,,,,,,,,,
b'zte',b'ZTE Blade L3 Plus',b'https://cdn2.gsmarena.com/vv/bigpic/zte-blade-l3-plus.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,,"b'2015, March'","b'Available. Released 2015, April'",b'139.8 x 71 x 9 mm (5.50 x 2.80 x 0.35 in)',b'150 g (5.29 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~69.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'8 GB, 1 GB RAM'",b'Removable Li-Ion 2000 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,,,"b'Black, White, Yellow, Blue'","b'13 MP, AF'",b'Yes',,b'HSDPA 850 / 900 / 1900 / 2100',b'HSPA 21.1/5.76 Mbps',b'LED flash',,b'Android 4.4.2 (KitKat)',b'Quad-core 1.3 GHz Cortex-A7',,b'5 MP',b'',b'Mediatek MT6582 (28 nm)',,,,,b'Mali-400MP2',,,,b'About 100 EUR',,,,,,,,,,,,,,,
b'zte',b'ZTE Blade L3',b'https://cdn2.gsmarena.com/vv/bigpic/zte-blade-l3.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 2100',,,"b'2015, February'","b'Available. Released 2015, May'",b'142.5 x 72.5 x 8.6 mm (5.61 x 2.85 x 0.34 in)',b'-',b'Dual SIM',"b'TFT capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~66.7% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'8 GB, 1 GB RAM'",b'Removable Li-Ion 2000 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,,,"b'Black, White'","b'8 MP, AF'",b'Yes',,b'HSDPA 900 / 1900 / 2100',b'HSPA 21.1/5.76 Mbps',b'LED flash',,b'Android 5.0 (Lollipop)',b'Quad-core 1.3 GHz Cortex-A7',,b'2 MP',b'',b'Mediatek MT6582M (28 nm)',,,,,b'Mali-400MP2',,,,b'About 80 EUR',,,,,,,,,,,,,,,
b'zte',b'ZTE Blade G Lux',b'https://cdn2.gsmarena.com/vv/bigpic/zte-blade-g-lux.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Ion 1850 mAh battery',,,"b'2015, February'","b'Available. Released 2015, February'",b'132 x 66 x 9.1 mm (5.20 x 2.60 x 0.36 in)',b'135 g (4.76 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~64.1% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'4 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 700 h (3G)',b'Up to 13 h 20 min (3G)',"b'Black, White'","b'5 MP or 8 MP, AF'",b'Yes',,b'HSDPA 900 / 2100',b'HSPA 21.1/5.76 Mbps',b'LED flash',,b'Android 4.4.2 (KitKat)',b'Dual-core 1.3 GHz Cortex-A7',,b'2 MP',b'',b'Mediatek MT6572 (28 nm)',,,,,b'Mali-400',,,,b'About 100 EUR',,,,,,,,,,,,,,,
b'zte',b'ZTE Blade G',b'https://cdn2.gsmarena.com/vv/bigpic/zte-blade-g.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'',,,"b'2015, February'","b'Available. Released 2015, February'",b'125 x 64 x 9.8 mm (4.92 x 2.52 x 0.39 in)',b'120 g (4.23 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'4 GB, 512 MB RAM'",b'Removable Li-Ion 1200 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,,,"b'Black, White'",b'2 MP',b'Yes',,b'HSDPA 900 / 2100',b'HSPA 21.1/5.76 Mbps',,,b'Android 4.4.2 (KitKat)',b'Dual-core 1.0 GHz Cortex-A7',,b'VGA',b'',b'Mediatek MT6572M (28 nm)',,,,,b'Mali-400',,,,b'About 70 EUR',,,,,,,,,,,,,,,
b'zte',b'ZTE V5 Lux',b'https://cdn2.gsmarena.com/vv/bigpic/zte-blade-v5-lux.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Active noise cancellation with dedicated mic',b'Yes',b'Yes',"b'2015, February'","b'Available. Released 2015, February'",b'139 x 71 x 9 mm (5.47 x 2.80 x 0.35 in)',b'165 g (5.82 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~69.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'8 GB, 1 GB RAM'",b'Non-removable Li-Ion 2400 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,,,,,,,b'Black',"b'13 MP, AF'",b'1080p@30fps',,b'HSDPA',"b'HSPA, LTE'",b'LED flash',,b'Android 4.4 (KitKat); nubia UI 2.5',b'Quad-core 1.2 GHz Cortex-A53',,b'5 MP',b'',b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',,,b'LTE (unspecified)',,b'Adreno 306',,,,b'About 210 EUR',,,,,,,,,,,,,,,
b'zte',b'ZTE Blade S6',b'https://cdn2.gsmarena.com/vv/bigpic/zte-blade-s6.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 2100 - AU',,,"b'2015, January'","b'Available. Released 2015, February'",b'144 x 70.7 x 7.7 mm (5.67 x 2.78 x 0.30 in)',b'154 g (5.43 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~67.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 64 GB (dedicated slot)'",,,"b'16 GB, 2 GB RAM'","b'LTE band 3(1800), 7(2600), 28(700) - AU'",b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",,,,,b'Non-removable Li-Ion 2400 mAh battery',b'Up to 180 h',b'Up to 9 h',"b'White, Aurora purple, Tahiti brown, Venice gold, Baroque red'","b'13 MP, f/2.0, 1/3"", 1.12\xc2\xb5m, AF'",b'1080p@30fps',,b'HSDPA 900 / 2100',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'LED flash, panorama'",,b'Android 5.1 (Lollipop); MiFavor 3',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',,"b'5 MP, f/2.7'",b'1080p@30fps',b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',,,"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800)'",,b'Adreno 405',,,,b'About 220 EUR',b'Voice 66dB / Noise 65dB / Ring 76dB',,,,b'Basemark OS II: 741 / Basemark OS II 2.0: 751Basemark X: 5039',"b'Contrast ratio: 986 (nominal), 1.927 (sunlight)'",b'Photo / Video',b'Noise -93.1dB / Crosstalk -93.1dB',b'Endurance rating 51h',,b'Blade S6',,b'0.78 W/kg (head) \xc2\xa0 \xc2\xa0 0.67 W/kg (body)',,
